Parcela,Cultura,DMG,DMP,RMP,Densidade,Estoque de C,Na,ICV(%),Altura de Plantas,Diâmetro espiga,Comprimento espiga,Número de plantas_ha,N total de espigas_ha,N de espigas comerciais_ha,Peso de espigas comerciais_ha,Produtividade,DMG_norm,DMP_norm,RMP_norm,Densidade_norm,Estoque de C_norm,Na_norm,ICV(%)_norm,Altura de Plantas_norm,Diâmetro espiga_norm,Comprimento espiga_norm,Número de plantas_ha_norm,N total de espigas_ha_norm,N de espigas comerciais_ha_norm,Peso de espigas comerciais_ha_norm,Produtividade_norm,COS,ARQ,STAND,IPACSA,Parcela_Cultura
CT,Sunn hemp,-0.625162757703596,-0.9417117903079705,-0.7834372740057832,-0.22015610834514396,-0.2569932740073353,3,-0.08027460283498654,1.85,50.6,17.8,11166.666666666666,11000,6500,1450,6500,0,0,10,9.349343326968642,0.7634699874610061,10,5.263157894736841,3.5714285714285725,2.7083333333333344,1.5789473684210522,0,0.7999999999999992,3.93939393939394,3.4591194968553456,3.93939393939394,4.969604136565532,2.7555453285727283,2.5,3.74051394619842,CT_Sunn hemp
CT,Sunn hemp,-0.4790461132619233,-0.7437055953180863,-0.6113758542900048,-0.09573588726090398,-0.01115828669896583,10.533,-0.08027460283498654,1.5,39.4,17.2,13333.333333333334,12333.333333333334,3500,766.6666666666666,3500,0.533114223735118,0.5777015344951187,9.44308443717815,9.05380409114596,1.502129499698515,7.528137817883511,5.263157894736841,0,0,0.7894736842105238,3.714285714285716,2.4,1.2121212121212124,0.8805031446540877,1.2121212121212124,4.982504700458249,2.5,2.819996771785406,3.7445497544686344,CT_Sunn hemp
CT,Sunn hemp,-0.4107356940764545,-0.49770762990819084,-0.45422166199232267,-0.06141306765146039,0.02534904954577956,10.533,-0.08027460283498654,1.8,39.4,17.2,13333.333333333334,12333.333333333334,3500,766.6666666666666,3500,0.787803912594819,1.3465174904431896,8.918304316100263,8.972276026091432,1.6118229631021121,7.528137817883511,5.263157894736841,2.8571428571428577,0,0.7894736842105238,3.714285714285716,2.4,1.2121212121212124,0.8805031446540877,1.2121212121212124,4.973182665818819,2.5,2.819996771785406,3.7416348989477854,CT_Sunn hemp
CT,Sunn hemp,-0.47719848749888394,-0.6698215847947601,-0.5735100361468219,-0.0848449925771386,0.04257719171549,10.533,-0.08027460283498654,1.65,39.4,17.2,13333.333333333334,12333.333333333334,3500,766.6666666666666,3500,0.5400029419764747,0.8086107864684826,9.316640284850017,9.027934608965198,1.6635883006204613,7.528137817883511,5.263157894736841,0.714285714285712,0,0.7894736842105238,3.714285714285716,2.4,1.2121212121212124,0.8805031446540877,1.2121212121212124,4.96876633147869,2.5,2.819996771785406,3.740251348019692,CT_Sunn hemp
CT,Sunn hemp,-0.5546822637170213,-0.8126729198493113,-0.6836775917831663,-0.07989458590269806,-0.0801990745015288,10.533,-2.9500916541857793,2.1,52.6,16.8,16166.666666666666,15333.333333333334,8666.666666666666,2116.6666666666665,8666.666666666666,0.2511111580878164,0.36215837156568376,9.684519387153472,9.016175753428483,1.2946828900799896,7.528137817883511,0,7.142857142857145,4.791666666666668,0.26315789473684126,8.571428571428571,6,5.909090909090909,5.974842767295597,5.909090909090909,4.999999999999999,5.301871304892408,7.499999999999999,7.141442155309033,CT_Sunn hemp
CT,Sunn hemp,-0.5299171979199101,-0.8021151846973135,-0.6660161913086118,-0.0798945859027003,-0.08019907450152973,10.533,-2.9500916541857793,1.95,52.6,16.8,16166.666666666666,15333.333333333334,8666.666666666666,2116.6666666666665,8666.666666666666,0.3434456361610825,0.3951543974881131,9.625543220218734,9.016175753428488,1.2946828900799867,7.528137817883511,0,5,4.791666666666668,0.26315789473684126,8.571428571428571,6,5.909090909090909,5.974842767295597,5.909090909090909,4.999999999999996,5.301871304892408,7.499999999999999,7.141442155309034,CT_Sunn hemp
CT,Sunn hemp,-0.5472493561490024,-0.8178565308291177,-0.68255294348906,-0.15415068601928678,-0.148977847929131,10.533,-2.9500916541857793,2.2,52.6,16.8,16166.666666666666,15333.333333333334,8666.666666666666,2116.6666666666665,8666.666666666666,0.27882413274665685,0.3459580634693859,9.680763883979663,9.192558586479155,1.0880235541222507,7.528137817883511,0,8.571428571428577,4.791666666666668,0.26315789473684126,8.571428571428571,6,5.909090909090909,5.974842767295597,5.909090909090909,4.936135236231067,5.301871304892408,7.499999999999999,7.134610346189536,CT_Sunn hemp
CT,Pigeon pea,-0.5185337195209242,-0.7957642286552222,-0.6571489740880732,-0.09375572459112691,-0.2267927581342778,4.9,1.4850801524472643,1.5,52.6,18,14333.333333333334,9333.333333333334,2166.6666666666665,533.3333333333334,2166.6666666666665,0.3858879839924889,0.4150030020590847,9.595933196721534,9.049100548931273,0.854213370119274,9.376538146021328,10,0,4.791666666666668,1.8421052631578934,5.428571428571431,0,0,0,0,4.964948262847059,3.8762342908438057,5.289378842484631,4.495101991542288,CT_Pigeon pea
CT,Pigeon pea,-0.45344871025830435,-0.7071952134407975,-0.580321961849551,-0.13995952021922842,-0.25947737183149694,3.7,1.4850801524472643,1.65,52.6,18,14333.333333333334,9333.333333333334,2166.6666666666665,533.3333333333334,2166.6666666666665,0.6285520015199,0.6918072105247783,9.339387137115214,9.158849867273917,0.7560060275615804,9.770303527481543,10,0.714285714285712,4.791666666666668,1.8421052631578934,5.428571428571431,0,0,0,0,4.968725852419567,3.8762342908438057,5.289378842484631,4.495665091307241,CT_Pigeon pea
CT,Pigeon pea,-0.04607976813078507,0.35479037420012394,0.15435530303466943,-0.19078369541013676,-0.2954304468984377,3.4,1.4850801524472643,1.75,52.6,18,14333.333333333334,9333.333333333334,2166.6666666666665,533.3333333333334,2166.6666666666665,2.1473930562038976,4.010824355259202,6.886102128409793,9.279574117450819,0.6479779507481181,9.868744872846596,10,2.1428571428571423,4.791666666666668,1.8421052631578934,5.428571428571431,0,0,0,0,4.873242802494226,3.870367200205427,5.289378842484631,4.477987632870456,CT_Pigeon pea
CT,Pigeon pea,-0.47990186507907817,-0.6337350818631307,-0.5568184734711044,-0.14755014378670292,-0.145700988662776,10.533,-0.4281312151199314,1.6,52.2,17.8,13333.333333333334,11333.333333333334,4000,800,4000,0.5299236246046904,0.9213917161886741,9.26090266720282,9.17688011243021,1.0978695215081726,7.528137817883511,4.210526315789471,0,4.375000000000002,1.5789473684210522,3.714285714285716,1.2,1.666666666666667,1.0062893081761006,1.666666666666667,4.651997507018392,2.8603793273895626,2.819996771785406,3.557914946767183,CT_Pigeon pea
CT,Pigeon pea,0.20403670235318733,-0.4353316178190112,-0.11564745773291193,-0.0765943147864073,-0.08034015916497113,10.533,-0.4281312151199314,1.7,52.2,17.8,13333.333333333334,11333.333333333334,4000,800,4000,3.0799314128093918,1.5414608643961598,7.787713974809548,9.008336516404015,1.2942589734934062,7.528137817883511,4.210526315789471,1.428571428571427,4.375000000000002,1.5789473684210522,3.714285714285716,1.2,1.666666666666667,1.0062893081761006,1.666666666666667,4.998796390783707,2.8603793273895626,2.819996771785406,3.8536862596801975,CT_Pigeon pea
CT,Pigeon pea,-0.10382479704947192,0.1693198440100101,0.03274752348026909,-0.11718764951680723,-0.1177326337148777,10.533,-0.4281312151199314,1.7,52.2,17.8,13333.333333333334,11333.333333333334,4000,800,4000,1.9320955419467558,3.4311744271359674,7.292183215688001,9.104759131805043,1.1819059381716226,7.528137817883511,4.210526315789471,1.428571428571427,4.375000000000002,1.5789473684210522,3.714285714285716,1.2,1.666666666666667,1.0062893081761006,1.666666666666667,4.80123715427308,2.8603793273895626,2.819996771785406,3.7915676270458865,CT_Pigeon pea
CT,Pigeon pea,-0.5780496135303473,-0.8642271320781534,-0.7211383728042504,-0.660742302370233,-0.6186520516836511,10.533,-1.2108085927610563,1.6,51.4,19.2,14833.333333333334,14000,4500,950,4500,0.16398794724536567,0.20103630337368178,9.80961101157975,10,0,7.528137817883511,1.8421052631578936,0,3.5416666666666647,3.421052631578946,6.2857142857142865,4.399999999999999,2.121212121212121,1.572327044025157,2.121212121212121,4.887342024594216,4.274261666158147,6.45161290322581,4.704263385276989,CT_Pigeon pea
CT,Pigeon pea,-0.5772498869570407,-0.874792611668866,-0.7260212493129534,-0.23335719281031586,-0.22714211063422782,10.533,-1.2108085927610563,1.75,51.4,19.2,14833.333333333334,14000,4500,950,4500,0.16696966093643945,0.16801607380369846,9.82591624969005,9.380700275066541,0.8531636719048845,7.528137817883511,1.8421052631578936,2.1428571428571423,3.5416666666666647,3.421052631578946,6.2857142857142865,4.399999999999999,2.121212121212121,1.572327044025157,2.121212121212121,4.881071981319459,4.274261666158147,6.45161290322581,4.703851259383729,CT_Pigeon pea
CT,Pigeon pea,-0.55876424978612,-0.8355236607213476,-0.6971439552537338,-0.48318771631368024,-0.45600158968782845,10.533,-1.2108085927610563,1.6,51.4,19.2,14833.333333333334,14000,4500,950,4500,0.23589181418296246,0.2907430890921745,9.729487197106497,9.974130517819237,0.16551040895980262,7.528137817883511,1.8421052631578936,0,3.5416666666666647,3.421052631578946,6.2857142857142865,4.399999999999999,2.121212121212121,1.572327044025157,2.121212121212121,4.917839932794117,4.274261666158147,6.45161290322581,4.706251744381394,CT_Pigeon pea
